filepath,label,region,latitude,longitude,source,gbif_id,gbif_platform
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5069886818.jpg,Cortaderia selloana,Viseu,40.40017,-8.237491,gbif_dl,5069886818,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\6178819235.jpg,Cortaderia selloana,Aveiro,40.484743,-8.583673,gbif_dl,6178819235,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4901709784.jpg,Cortaderia selloana,Coimbra,40.091962,-8.664892,gbif_dl,4901709784,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5282129269.jpg,Cortaderia selloana,Porto,41.071056,-8.59023,gbif_dl,5282129269,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3858367421.jpeg,Cortaderia selloana,Lisboa,38.870561,-9.277324,gbif_dl,3858367421,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4405514518.jpeg,Cortaderia selloana,Aveiro,40.540652,-8.675569,gbif_dl,4405514518,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4982107383.jpg,Cortaderia selloana,Coimbra,40.259941,-8.229125,gbif_dl,4982107383,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\2574235374.jpeg,Cortaderia selloana,Lisboa,39.09264,-9.240973,gbif_dl,2574235374,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5104534197.jpeg,Cortaderia selloana,Faro,37.101089,-8.380058,gbif_dl,5104534197,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5282305433.jpg,Cortaderia selloana,Lisboa,39.194401,-9.060712,gbif_dl,5282305433,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5830679407.jpg,Cortaderia selloana,Lisboa,38.716951,-9.30441,gbif_dl,5830679407,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3333164701.jpeg,Cortaderia selloana,Lisboa,38.77695,-9.33452,gbif_dl,3333164701,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3961202557.jpeg,Cortaderia selloana,Faro,37.041843,-7.97496,gbif_dl,3961202557,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4171537403.jpg,Cortaderia selloana,Lisboa,38.745105,-9.125992,gbif_dl,4171537403,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4981943025.jpeg,Cortaderia selloana,Faro,37.105469,-8.237069,gbif_dl,4981943025,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\6133319394.jpg,Cortaderia selloana,Santarém,39.692211,-8.29212,gbif_dl,6133319394,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3067744886.jpeg,Cortaderia selloana,Setúbal,38.618204,-9.155638,gbif_dl,3067744886,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3860434441.jpeg,Cortaderia selloana,Aveiro,40.645699,-8.594114,gbif_dl,3860434441,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\6178981330.jpg,Cortaderia selloana,Aveiro,40.49565,-8.699019,gbif_dl,6178981330,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\6133397168.jpg,Cortaderia selloana,Vila Real,41.307363,-7.757103,gbif_dl,6133397168,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3925455250.jpg,Cortaderia selloana,Coimbra,40.119186,-8.285732,gbif_dl,3925455250,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5006733211.jpeg,Cortaderia selloana,Coimbra,40.139695,-8.844376,gbif_dl,5006733211,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5839917125.jpg,Cortaderia selloana,Coimbra,40.189718,-8.413371,gbif_dl,5839917125,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\6178634898.jpg,Cortaderia selloana,Coimbra,40.211905,-8.454241,gbif_dl,6178634898,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5230572011.jpg,Cortaderia selloana,Porto,41.110566,-8.649589,gbif_dl,5230572011,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5935642060.jpg,Cortaderia selloana,Coimbra,40.370061,-8.609863,gbif_dl,5935642060,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5133764522.jpeg,Cortaderia selloana,Faro,37.086803,-8.224335,gbif_dl,5133764522,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5188300625.jpg,Cortaderia selloana,Faro,37.028463,-8.02147,gbif_dl,5188300625,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5282562885.jpg,Cortaderia selloana,Porto,41.074516,-8.586408,gbif_dl,5282562885,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5844279381.jpg,Cortaderia selloana,Setúbal,38.630678,-8.910336,gbif_dl,5844279381,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3333166974.jpeg,Cortaderia selloana,Lisboa,38.704488,-9.220987,gbif_dl,3333166974,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3416003811.jpeg,Cortaderia selloana,Setúbal,38.691356,-8.887363,gbif_dl,3416003811,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3947091551.jpeg,Cortaderia selloana,Aveiro,40.7126,-8.708827,gbif_dl,3947091551,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4974317383.jpg,Cortaderia selloana,Lisboa,38.754496,-9.422361,gbif_dl,4974317383,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4976545444.jpeg,Cortaderia selloana,Lisboa,38.753454,-9.427759,gbif_dl,4976545444,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5827781070.jpg,Cortaderia selloana,Porto,41.145489,-8.624803,gbif_dl,5827781070,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5063414065.jpeg,Cortaderia selloana,Aveiro,40.857323,-8.468979,gbif_dl,5063414065,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5167999208.jpg,Cortaderia selloana,Aveiro,40.504289,-8.478156,gbif_dl,5167999208,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5830417857.jpg,Cortaderia selloana,Lisboa,38.7571,-9.445003,gbif_dl,5830417857,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5168044896.jpg,Cortaderia selloana,Lisboa,38.952424,-9.392658,gbif_dl,5168044896,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5935221232.jpg,Cortaderia selloana,Leiria,39.556637,-9.098954,gbif_dl,5935221232,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4936700321.jpeg,Cortaderia selloana,Coimbra,40.215177,-8.189497,gbif_dl,4936700321,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4028923260.jpeg,Cortaderia selloana,Faro,37.041506,-7.975379,gbif_dl,4028923260,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4987415070.jpeg,Cortaderia selloana,Faro,37.035142,-8.023939,gbif_dl,4987415070,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4976561168.jpeg,Cortaderia selloana,Lisboa,38.704501,-9.438948,gbif_dl,4976561168,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4867969021.jpeg,Cortaderia selloana,Aveiro,40.455957,-8.631367,gbif_dl,4867969021,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4994472041.jpg,Cortaderia selloana,Coimbra,40.102089,-8.301805,gbif_dl,4994472041,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4936200693.jpeg,Cortaderia selloana,Lisboa,38.698747,-9.431965,gbif_dl,4936200693,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4901984885.jpeg,Cortaderia selloana,Lisboa,38.846165,-9.070544,gbif_dl,4901984885,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\2423203487.jpeg,Cortaderia selloana,Braga,41.575734,-8.433526,gbif_dl,2423203487,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3859736569.jpg,Cortaderia selloana,Coimbra,40.160029,-8.871453,gbif_dl,3859736569,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4054756018.jpeg,Cortaderia selloana,Faro,37.09994,-8.669,gbif_dl,4054756018,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4417033346.jpg,Cortaderia selloana,Viseu,40.342078,-8.116566,gbif_dl,4417033346,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5840465742.jpg,Cortaderia selloana,Coimbra,40.191404,-8.415168,gbif_dl,5840465742,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4993818555.jpg,Cortaderia selloana,Coimbra,40.102051,-8.302017,gbif_dl,4993818555,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5838004102.jpg,Cortaderia selloana,Porto,41.138422,-8.61123,gbif_dl,5838004102,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5837921967.jpg,Cortaderia selloana,Aveiro,40.416088,-8.454915,gbif_dl,5837921967,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4076101790.jpg,Cortaderia selloana,Lisboa,38.786888,-9.441875,gbif_dl,4076101790,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4528304550.jpeg,Cortaderia selloana,Lisboa,38.760142,-9.166612,gbif_dl,4528304550,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3860483520.jpg,Cortaderia selloana,Coimbra,40.15523,-8.869824,gbif_dl,3860483520,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\6188416999.jpg,Cortaderia selloana,Aveiro,40.557964,-8.567733,gbif_dl,6188416999,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5134581118.jpeg,Cortaderia selloana,Coimbra,40.329341,-8.716761,gbif_dl,5134581118,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5062892408.jpg,Cortaderia selloana,Coimbra,40.112507,-8.308247,gbif_dl,5062892408,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5088162111.jpg,Cortaderia selloana,Coimbra,40.044048,-8.411553,gbif_dl,5088162111,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5063512162.jpg,Cortaderia selloana,Coimbra,40.076416,-8.354112,gbif_dl,5063512162,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5206000562.jpg,Cortaderia selloana,Lisboa,38.934585,-9.313395,gbif_dl,5206000562,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3355467177.jpeg,Cortaderia selloana,Lisboa,38.710148,-9.210926,gbif_dl,3355467177,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4413841749.jpg,Cortaderia selloana,Porto,41.208889,-8.663401,gbif_dl,4413841749,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4994444610.jpeg,Cortaderia selloana,Coimbra,40.213195,-8.237833,gbif_dl,4994444610,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5133857412.jpg,Cortaderia selloana,Aveiro,40.639416,-8.659185,gbif_dl,5133857412,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4994179859.jpeg,Cortaderia selloana,Leiria,39.96616,-8.894955,gbif_dl,4994179859,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5938500462.jpg,Cortaderia selloana,Beja,37.450246,-8.734494,gbif_dl,5938500462,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\2862369826.jpeg,Cortaderia selloana,Lisboa,38.764885,-9.170349,gbif_dl,2862369826,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3385096470.jpeg,Cortaderia selloana,Setúbal,38.490019,-9.172084,gbif_dl,3385096470,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4978602063.jpeg,Cortaderia selloana,Coimbra,40.1884,-8.790046,gbif_dl,4978602063,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4596760246.jpg,Cortaderia selloana,Coimbra,40.152187,-8.869689,gbif_dl,4596760246,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3335370787.jpeg,Cortaderia selloana,Coimbra,40.116688,-8.292722,gbif_dl,3335370787,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3416114259.jpeg,Cortaderia selloana,Porto,41.172017,-8.672955,gbif_dl,3416114259,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4080659175.jpeg,Cortaderia selloana,Coimbra,40.153117,-8.737958,gbif_dl,4080659175,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4596775775.jpg,Cortaderia selloana,Setúbal,38.531865,-8.872616,gbif_dl,4596775775,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4854882887.jpeg,Cortaderia selloana,Coimbra,40.193149,-8.418935,gbif_dl,4854882887,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4875408258.jpeg,Cortaderia selloana,Faro,37.033418,-7.980627,gbif_dl,4875408258,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3963302325.jpeg,Cortaderia selloana,Aveiro,40.507238,-8.666627,gbif_dl,3963302325,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4945763712.jpeg,Cortaderia selloana,Coimbra,40.14837,-8.785905,gbif_dl,4945763712,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3963398117.jpeg,Cortaderia selloana,Leiria,39.901433,-8.794608,gbif_dl,3963398117,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4855344959.jpeg,Cortaderia selloana,Setúbal,38.556248,-9.035875,gbif_dl,4855344959,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3947269790.jpeg,Cortaderia selloana,Aveiro,40.701382,-8.724035,gbif_dl,3947269790,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5759523715.jpg,Cortaderia selloana,Lisboa,38.696746,-9.300281,gbif_dl,5759523715,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3059014024.jpeg,Cortaderia selloana,Coimbra,40.053849,-8.59779,gbif_dl,3059014024,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4129713936.jpg,Cortaderia selloana,Porto,41.068556,-8.571128,gbif_dl,4129713936,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\6235445625.jpg,Cortaderia selloana,Porto,41.265793,-8.104958,gbif_dl,6235445625,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\6320538464.jpg,Cortaderia selloana,Aveiro,40.434288,-8.439196,gbif_dl,6320538464,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\6320080864.jpg,Cortaderia selloana,Leiria,39.743358,-8.804486,gbif_dl,6320080864,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4009931449.jpeg,Cortaderia selloana,Aveiro,40.610242,-8.666228,gbif_dl,4009931449,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4993868746.jpg,Cortaderia selloana,Coimbra,40.11742,-8.296502,gbif_dl,4993868746,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3985930314.jpg,Cortaderia selloana,Leiria,39.734362,-8.776053,gbif_dl,3985930314,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4111812422.jpeg,Cortaderia selloana,Coimbra,40.22005,-8.409628,gbif_dl,4111812422,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4980691251.jpeg,Cortaderia selloana,Santarém,39.480369,-8.096389,gbif_dl,4980691251,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\6334248092.jpg,Cortaderia selloana,Bragança,41.179972,-7.357247,gbif_dl,6334248092,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3398864890.jpeg,Cortaderia selloana,Aveiro,40.544685,-8.670647,gbif_dl,3398864890,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3947302409.jpeg,Cortaderia selloana,Aveiro,40.651067,-8.629343,gbif_dl,3947302409,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3058929909.jpeg,Cortaderia selloana,Lisboa,38.824173,-9.161562,gbif_dl,3058929909,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3903332959.jpg,Cortaderia selloana,Lisboa,38.744828,-9.125567,gbif_dl,3903332959,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\6236294514.jpg,Cortaderia selloana,Porto,41.25875,-8.7235,gbif_dl,6236294514,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5759843828.jpg,Cortaderia selloana,Aveiro,40.540449,-8.693069,gbif_dl,5759843828,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5063643420.jpg,Cortaderia selloana,Coimbra,40.125446,-8.331653,gbif_dl,5063643420,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3947159735.jpeg,Cortaderia selloana,Aveiro,40.718333,-8.721944,gbif_dl,3947159735,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4952348943.jpg,Cortaderia selloana,Lisboa,38.816076,-9.245072,gbif_dl,4952348943,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4924156009.jpeg,Cortaderia selloana,Lisboa,38.698176,-9.446027,gbif_dl,4924156009,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5867807450.jpg,Cortaderia selloana,Viana do Castelo,41.80809,-8.858825,gbif_dl,5867807450,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\6334923310.jpg,Cortaderia selloana,Lisboa,39.129271,-9.112846,gbif_dl,6334923310,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5828051488.jpg,Cortaderia selloana,Porto,41.145478,-8.624847,gbif_dl,5828051488,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5063386993.jpg,Cortaderia selloana,Coimbra,40.030212,-8.396885,gbif_dl,5063386993,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3759620468.jpeg,Cortaderia selloana,Coimbra,40.4454,-8.627387,gbif_dl,3759620468,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\4535780311.jpeg,Cortaderia selloana,Faro,37.025864,-8.01743,gbif_dl,4535780311,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3307192678.jpeg,Cortaderia selloana,Aveiro,40.646291,-8.654703,gbif_dl,3307192678,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5063508797.jpg,Cortaderia selloana,Coimbra,40.078285,-8.353172,gbif_dl,5063508797,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5108189814.jpg,Cortaderia selloana,Coimbra,39.959171,-8.350208,gbif_dl,5108189814,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5069856244.jpg,Cortaderia selloana,Lisboa,38.755869,-9.26948,gbif_dl,5069856244,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3018126778.jpeg,Cortaderia selloana,Lisboa,38.755606,-9.095034,gbif_dl,3018126778,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\3963413021.jpeg,Cortaderia selloana,Aveiro,40.638121,-8.54794,gbif_dl,3963413021,inaturalist
C:\Users\USER\Downloads\files(4)\invasivelens\invasivelens\data_raw\gbif_dl\inaturalist\Cortaderia_selloana\5938085675.jpg,Cortaderia selloana,Lisboa,38.869402,-9.052003,gbif_dl,5938085675,inaturalist
